id	lon	lat
AT000095	12.1039334893249	47.4905795112045
AT000097	12.2076428623621	47.5138569242087
AT000098	12.1778093693854	47.5423674290399
AT000100	12.1191460853467	47.5921842945052
AT000101	12.2565249020496	47.6718400499253
AT000103	12.3894674226749	47.4547662588714
AT000105	12.402445217039	47.5193124545002
AT000106	12.416949623579	47.5188840548928
AT000107	12.4411613857691	47.5196326267785
AT000108	12.4155805559692	47.6625815680096
AT000111	12.2325576631428	47.243363600478
AT000115	12.3225266939464	47.245772582602
AT000116	12.3766640632357	47.2760120570159
AT000117	12.4801726864875	47.2832178651474
AT000118	12.4858087673369	47.2525870562206
AT000119	12.5318058912303	47.2863770604443
AT000122	12.8121365388739	47.1692307567384
AT000123	12.8264599740074	47.2723310790769
AT000124	12.968757749306	47.1625979663465
AT000125	12.9905399995459	47.2408261242011
AT000129	13.1964504359389	47.2373110642428
AT000130	13.3846946782217	47.5738641768267
AT000132	13.1819768301905	47.5837974705791
AT000133	13.1576233297894	47.5909171804039
AT000135	13.0419926352884	47.7259465084985
AT000137	13.0411546956438	47.8268573968935
AT000138	13.0027588997766	47.7733264507107
AT000139	13.1217571150507	47.8841897192063
AT000140	13.0429213651711	47.8446746351626
AT000141	12.7356666215176	47.3656989421446
AT000142	12.8382207951366	47.4274492407035
AT000143	12.8191316973978	47.4408505863188
AT000144	12.6976766657804	47.5848663705002
AT000146	12.9742120332164	47.8115573680759
AT000147	13.0047961267293	47.9785722541281
AT000149	12.9305762945471	48.0319801861484
AT000150	12.876715945835	47.9967473029342
AT000151	13.1174881058973	48.0010163489364
AT000152	13.1015086800514	48.008311849877
AT000153	13.1445405975605	48.0767414345483
AT000154	13.3526782974104	48.0533351796208
AT000155	13.246733533971	48.0167270737546
AT000156	13.2501767419518	47.9819907279534
AT000157	13.2191763863603	48.0085320016099
AT000158	13.2138148634958	48.0364065879872
AT000159	13.1456762074132	48.1306550103363
AT000160	13.1464111093995	48.1321017451334
AT000161	13.07161096467	48.2526308978942
AT000162	13.4256523110243	48.1334812902207
AT000163	13.3430298770287	48.1760199698149
AT000164	13.2269683688145	48.2514049024894
AT000165	13.1836240864864	48.2458741676156
AT000166	13.2017212092237	48.2806019552469
AT000167	13.4745550140767	48.23122823836
AT000168	13.4874821884133	48.1424116045032
AT000169	13.4890512099367	48.217181494925
AT000170	13.4502798437513	48.2730808874253
AT000171	13.4531982299077	48.312999452459
AT000173	13.6060902476973	48.2362575097689
AT000174	13.6320189185175	48.3045737435461
AT000175	13.5775453590519	48.3779178891821
AT000176	13.5673756068406	48.3753105616346
AT000177	13.5736906406049	48.4020326776649
AT000178	13.462510572925	48.4313022663542
AT000179	13.7700277631619	48.5512764248228
AT000180	13.9337811318467	48.5735645628559
AT000181	13.92241231104	48.4572141813779
AT000182	13.8418140441347	48.6999041761243
AT000183	14.019441145672	48.6046489811328
AT000184	14.0496522723215	48.5726479886299
AT000185	14.0324195416447	48.5438585147647
AT000187	13.7345288571353	48.2236455123385
AT000188	13.8261816023034	48.2346823413345
AT000189	13.9181732381631	48.2284456118001
AT000190	13.7397798772542	48.2729682944965
AT000191	13.799929960257	48.3251715587411
AT000192	13.8102682044725	48.3204923745289
AT000193	13.7636489450534	48.3718954065176
AT000194	13.8951744215586	48.3714665949054
AT000195	14.2756052328166	48.4681577018167
AT000196	14.2699034465091	48.4660894499384
AT000197	14.1373018967497	48.3678527113961
AT000198	14.2910550358717	48.3643170869635
AT000207	13.4887963673689	47.7224505549528
AT000208	13.613501525534	47.71834944523
AT000211	13.7706866778208	47.8137357487018
AT000212	13.3354754746155	47.8548722131831
AT000213	13.2442993701459	47.8200070606505
AT000214	13.3368910667714	47.8316737635581
AT000215	13.4533924270824	47.8034766213394
AT000217	13.6075632117153	47.9537259670773
AT000218	13.4430522599011	47.986402602072
AT000219	13.5022868501078	48.0260598257395
AT000220	13.6033240763889	48.0054214311769
AT000221	13.4836020918772	47.9365074273564
AT000222	13.6089853959542	48.0008943662704
AT000223	13.6581653558454	48.0098342064069
AT000224	13.6838475448564	47.9987983813686
AT000225	13.7404039493007	47.9746484223374
AT000226	13.83791215675	48.085876461275
AT000228	13.8409451706009	48.0938236264409
AT000230	13.9859426439046	47.9469692309965
AT000231	13.9151660411691	48.0383395006531
AT000232	13.9226129882184	48.052910947658
AT000234	14.0071188591545	48.1335824432303
AT000235	14.1034499824062	47.908773065221
AT000236	14.1323595116259	48.0515649463154
AT000237	14.1977471827711	48.0732532329984
AT000238	14.2663909368063	48.1997698676378
AT000239	14.3802919753542	48.2037282292524
AT000240	14.4428788913674	48.3435164148427
AT000241	14.4668677350199	48.3679403147765
AT000242	14.4467239958042	48.2783795844517
AT000243	13.4286362588082	47.3807235905262
AT000245	13.5552048306953	47.3788783352618
AT000247	13.6972034447813	47.3973556947001
AT000249	14.0942643692197	47.5036731449552
AT000250	14.1482365279301	47.5254867224815
AT000252	14.3056338602458	47.5478196939375
AT000254	14.7465721624234	47.6039018712019
AT000255	15.3045917143009	47.7411443865224
AT000256	15.1709709055622	47.6755768058509
AT000257	14.9831379391689	47.6649012256232
AT000258	14.6400166122209	47.7277283153416
AT000259	14.6534575489991	47.8534998693212
AT000260	14.531578265798	47.9097965377435
AT000261	14.4548795910166	47.8863522705585
AT000268	14.3314719958544	47.7217876415967
AT000269	14.2947165834969	47.7264269504723
AT000273	14.1371787375632	47.8049698287444
AT000275	14.2054840617434	47.8663540609198
AT000276	14.279722776861	47.8933800751572
AT000277	14.2133579354973	47.9172226853067
AT000278	14.3555029038463	48.0505776800282
AT000280	14.4465814019996	48.0448694044365
AT000281	14.5060995603997	48.5026635713168
AT000282	14.5340538294089	48.4433262003793
AT000283	14.721926431732	48.4716699916017
AT000284	14.5699799093835	48.3378288548465
AT000285	14.5783891616378	48.2898482454895
AT000286	14.5612846067303	48.2069412317719
AT000287	14.839842986116	48.4036192077972
AT000288	14.7808038149137	48.4368273269804
AT000289	14.6828764633147	48.2086118687479
AT000290	14.7778330904657	48.2126491292812
AT000291	15.0026491100288	48.2029470150821
AT000292	15.0312345421352	47.8604638614559
AT000295	14.830990882857	47.8910701114137
AT000297	14.7019217585589	48.0578513606829
AT000298	14.8919395509134	48.1113437561649
AT000299	15.296209315516	47.8139364106309
AT000300	15.2810669860936	47.8494030385949
AT000301	15.3128922310739	47.8638616471407
AT000302	15.1250002322077	47.9332343975076
AT000303	15.1048549578798	47.94073699239
AT000304	15.1874282847091	47.9757071160545
AT000306	14.9500802077706	48.0111457315499
AT000308	15.1335835059245	48.1276173884504
AT000309	15.1741815588462	48.1697034202464
AT000310	15.1258361399183	48.3162464290287
AT000311	15.2848278686107	48.2410691837877
AT000313	15.2654282284439	48.1047633359903
AT000314	15.332132636019	48.1175106264526
AT000315	15.2776657361393	48.2034007542888
AT000316	15.3749540944398	47.9587057932607
AT000318	15.5126934192374	48.0960867710931
AT000319	15.4604801915702	48.19105801205
AT000320	15.3594824611107	48.3640909620636
AT000323	15.4868226914482	47.9278731136225
AT000324	15.5772758003279	47.8582634625144
AT000326	15.6043279210217	48.0262490034863
AT000328	15.7245729121387	48.0357075810339
AT000329	15.6921275566577	48.0452402814961
AT000330	15.6401528510799	48.1453079758449
AT000332	15.0374034320673	48.5079709274597
AT000333	15.1603208147983	48.6077233557578
AT000334	15.1716137609409	48.6103164449477
AT000335	15.197459418819	48.4983686066634
AT000336	15.321930961351	48.558584276603
AT000337	15.6141046530017	48.6294917979998
AT000338	15.634792252677	48.6764956198332
AT000340	15.6898686576079	48.5348691303302
AT000341	15.5666456275932	48.4453478627266
AT000342	15.7594671362881	48.1951511110206
AT000343	15.9098782184578	48.2894149780613
AT000344	15.9384639393314	48.255269960965
AT000345	16.0129988356404	48.2570220329894
AT000346	15.9282251964274	48.5549224965396
AT000347	16.1576330967874	48.4647063637253
AT000349	16.3307003464991	48.2966176664226
AT000351	16.1740740293322	48.2122263904363
AT000352	16.3072312692267	48.1878166511648
AT000353	16.016397758367	48.0877063051544
AT000354	16.171363227062	48.013723648283
AT000356	16.0672074133021	47.9793493678622
AT000357	16.1760678169444	47.9296827531408
AT000358	16.2795253260546	48.0831153661649
AT000360	16.3637579889171	48.1157961537861
AT000361	16.4731930252761	48.1400599088117
AT000363	15.8867109341017	47.8755151410309
AT000365	16.1796853658469	47.864623165022
AT000367	16.3331652220464	47.9332114993247
AT000368	16.6127838176168	48.1031232753365
AT000372	16.7181309421477	48.2266351745803
AT000373	16.8957113267502	48.1879400162491
AT000374	14.5043843477249	48.6171390507021
AT000375	14.957225827286	48.7566424861395
AT000378	15.0075112879108	48.7712435758395
AT000380	15.2579579006686	48.7412569348316
AT000381	15.2764144204537	48.8893477246102
AT000382	15.4723316038623	48.8770898650994
AT000383	15.499239425728	48.845221142374
AT000386	15.8520526880553	48.7063933407749
AT000391	16.4930448628365	48.5896646896251
AT000392	16.8668031320621	48.5750319307306
AT000394	16.6129096695808	48.4317860727306
AT000397	15.706370758637	47.8109235218152
AT000398	15.7260737869042	47.7710327707176
AT000399	15.7347688581192	47.7710193310964
AT000400	15.9378164441103	47.6768416931053
AT000401	15.9794812487484	47.7440284981443
AT000402	16.1221580666663	47.7203298964624
AT000403	16.1010841639025	47.5824706927618
AT000404	16.0851403001132	47.5903105020357
AT000406	16.1367543462816	47.6603738391462
AT000407	16.213083749579	47.7265059886645
AT000408	16.2731867425462	47.8026664261053
AT000409	16.3244711912854	47.8568001769949
AT000410	16.2207048757532	47.8201022087662
AT000411	16.2551998164178	47.8241648237004
AT000417	16.4760041091535	47.9383976512377
AT000418	16.9425616630341	48.0477850968304
AT000423	16.4184420976087	47.4494161543894
AT000424	16.5318200070372	47.4325721790574
AT000425	16.5101676686523	47.4987580865366
AT000426	16.4205228125418	47.7401040798109
AT000427	16.5016064696341	47.7950524648478
AT000428	16.5659690861183	47.8164760754276
AT000429	16.6376363340851	47.8521464704776
AT000430	16.6030319108065	47.5976199322646
AT000431	15.5113923951634	47.2500630680707
AT000432	15.5186579096906	47.2472759448475
AT000433	15.6163821739549	47.1718943409722
AT000434	15.6644207666293	47.1784342611223
AT000435	15.666748886524	47.1484916269249
AT000436	15.6752032042183	47.1011373346184
AT000437	15.7577718889396	47.04306424288
AT000438	15.8874149945068	46.9571003691821
AT000439	16.156646673916	46.9294213537543
AT000440	16.0031452714152	47.3840228514347
AT000441	16.0503613825332	47.3247811022833
AT000442	16.0849506204261	47.2928200866702
AT000443	16.0879126811016	47.2096524724899
AT000444	15.8287345106939	47.3125660460289
AT000445	15.8414741596171	47.2928233376503
AT000446	16.0095516799007	47.1698912588388
AT000447	16.1359934565458	47.021467513856
AT000448	15.7900898642718	47.5234488754095
AT000449	15.6898713448575	47.2782921272972
AT000450	15.9424330030194	47.0823585086826
AT000451	16.2043695634097	46.9905152294641
AT000452	16.1188486731591	47.3709182346777
AT000453	16.2187296979354	47.2778247284365
AT000454	16.2779614405877	47.2626414847022
AT000455	16.3916103063502	47.2038367061355
AT000456	16.2853749825894	47.3136314282815
AT000457	16.3810394089649	47.2289988685826
AT000458	16.4130129314257	47.2054430696433
AT000460	16.1860988704763	47.137057953096
AT000461	16.2327010235169	47.1297443630703
AT000462	16.3233915896659	47.0616274943347
AT000463	16.4211000193162	47.0332848767204
AT000464	16.3034334086194	47.5019964627492
AT000465	16.4991216265406	47.4103891617573
AT000466	13.4873047166287	47.1029481294618
AT000467	13.6023850036162	47.0974792691645
AT000468	13.6366095079633	47.0930826654933
AT000469	13.7879640536117	47.1268520824733
AT000470	13.6827770235878	47.1339650866639
AT000471	13.7065362911991	47.1749754238546
AT000472	13.7934308122384	47.1498565722054
AT000473	13.8055500204787	47.1673466891669
AT000474	13.8029238660901	47.134889152856
AT000475	13.8141499769841	47.0773688534698
AT000476	13.8816183933137	47.0695997506912
AT000477	14.2100046827558	47.1106698949203
AT000481	14.5754580375169	47.2212092648309
AT000483	14.7383685421914	47.133859452441
AT000484	14.7541690232271	47.2516008143783
AT000485	14.9055875894385	47.3883052615865
AT000486	15.0330165304714	47.3942417130496
AT000488	15.5927338154924	47.6567985164602
AT000489	15.4721265524188	47.525753815992
AT000490	15.466974852788	47.4761041631507
AT000491	15.2537768405828	47.4727995164284
AT000492	15.2711680502367	47.4310762597727
AT000493	15.2594196712684	47.4261882497565
AT000495	15.3406770435535	47.2014747776339
AT000500	15.1492617471419	47.0473285887796
AT000501	15.3030117918899	47.0251672358873
AT000502	15.3458391065323	46.9554693262574
AT000503	15.5697034577432	46.8910685604827
AT000504	15.2724320461967	46.7184271083175
AT000505	15.2044045017278	46.7558230483405
AT000506	15.2646924714641	46.696223696272
AT000507	15.4069974981802	46.7199132508548
AT000508	15.2620981340644	46.8269785152369
AT000509	15.2566084799641	46.828157602963
AT000510	15.3827187850141	46.8351949760407
AT000511	15.3693157117943	46.8526810076896
AT000512	15.413411786966	46.8366801834743
AT000513	15.5142327674124	46.8115095602447
AT000514	15.5273103257942	46.7796628846919
AT000515	15.6640815229375	46.7636105507804
AT000518	15.8503459324448	46.7313061986307
AT000520	12.4304950279513	46.7866840963783
AT000521	12.4465692585575	46.7464246700136
AT000522	12.7597254565414	46.8178841840232
AT000523	12.3369913890374	47.0153553024488
AT000525	12.5265406114494	46.9939284102772
AT000528	12.5498938638813	46.9754201882905
AT000529	12.5115889728079	46.9175625587537
AT000530	12.6315064987945	47.0255635627332
AT000531	12.6338489083162	47.0255876482928
AT000532	12.7662132537865	46.8316904355296
AT000533	12.7840921843892	46.8245370710048
AT000534	12.8292445864079	46.864820778579
AT000538	12.8873082986238	46.8829045805277
AT000539	13.1370778197927	46.9334087574824
AT000540	13.1737626343144	46.9828722267053
AT000542	13.302646212061	46.875115065842
AT000544	13.5974323734185	47.0301608650866
AT000545	13.5374819090901	46.9053510072371
AT000547	13.4576281579638	46.9917651153767
AT000550	13.6483906054309	46.7737588701066
AT000551	13.5092517751185	46.8136608807236
AT000552	13.4963005044783	46.8075030623027
AT000554	13.5622544240837	46.7270642515793
AT000555	14.0443657086346	46.745000105173
AT000557	13.8821850866281	46.6360658629789
AT000558	13.865829045736	46.6529890090024
AT000559	12.7405493265299	46.7027260308858
AT000560	12.9989620213685	46.6680051274362
AT000561	13.2521469506857	46.6239733592504
AT000562	13.3732817621494	46.6182491747654
AT000563	13.6152921883711	46.5816025515936
AT000564	13.647919367415	46.5368557248364
AT000565	13.8147748527752	46.5693220271078
AT000566	14.2800218371878	46.4888011983957
AT000568	14.593376467267	46.5366133156217
AT000569	13.932114414575	46.7862404972357
AT000570	14.0078895484398	46.7746689736207
AT000572	14.2000093038309	46.8492352389335
AT000573	14.2796247098383	46.9743910346439
AT000574	14.3879564527505	46.9807299676371
AT000575	14.4402182461647	46.9001660812652
AT000576	14.4497143646959	46.8603199596993
AT000577	14.4764598935588	46.7607146871003
AT000578	14.5477975282051	46.9368747543042
AT000579	14.5289278521461	46.7519383612995
AT000580	14.1897544584176	46.721545627811
AT000581	14.3931726414296	46.804429324417
AT000583	14.2646107993441	46.6662134097855
AT000585	14.181294611461	46.6058957120524
AT000586	14.2719663437045	46.5915629643019
AT000587	14.3121190536527	46.6003008493252
AT000588	14.4011741563821	46.6061302982623
AT000591	14.7365453769463	46.7287012592098
AT000593	14.8025734160119	46.9538628956344
AT000594	14.8731564278433	46.9264054271589
AT000595	14.8663663652829	46.885280121198
AT000596	14.8346213560147	46.8410730473401
AT000597	14.8360088943991	46.7838943146693
AT000599	14.9449144404708	46.6629705971189
CH000006	9.01	46.19
CH000010	9.21	46.78
CH000011	6.94	46.84
CH000013	8.68	47.6
CH000014	7.06	46.1
CH000015	8.62	46.88
CH000017	10.47	46.89
CH000018	8.91	46.16
CH000019	7.75	46.95
CH000024	8.97	46.38
CH000025	8.59	46.64
CH000028	8.25	46.9
CH000029	9.09	47.13
CH000030	9.83	46.48
CH000031	7.62	47.52
CH000032	7.87	46.66
CH000034	9.41	47.33
CH000037	7.21	46.08
CH000038	7.17	46.8
CH000039	7.38	47.28
CH000040	8.42	47.22
CH000041	8.95	47.5
CH000043	8.65	47.52
CH000046	9.57	46.66
CH000048	9.61	46.97
CH000049	7.44	46.66
CH000051	7.55	47.16
CH000053	7.5	46.89
CH000054	7.09	46.6
CH000056	8.85	45.97
CH000057	6.16	46.18
CH000059	8.53	47.37
CH000060	7.35	46.89
CH000061	9.21	47.51
CH000062	9.51	46.86
CH000063	9.51	47.24
CH000064	7.6	47.58
CH000066	7.73	47.49
CH000067	6.97	46.32
CH000070	7.08	47.35
CH000071	7.23	46.91
CH000074	7.55	46.49
CH000075	10.19	46.63
CH000077	8.02	46.22
CH000078	6.71	47.08
CH000080	7.29	46.69
CH000083	9.94	46.57
CH000084	10.28	46.79
CH000087	6.88	47.2
CH000088	8.56	46.91
CH000089	7.84	47.02
CH000090	7.89	47.02
CH000093	6.56	46.91
CH000096	9.08	47.41
CH000097	10.19	46.66
CH000098	9.26	47.4
CH000099	7.17	47.2
CH000100	9.47	47.49
CH000102	9.36	47.55
CH000103	10.12	46.69
CH000104	8.96	46.02
CH000106	7.99	46.32
CH000107	7.83	47.12
CH000108	7.98	46.32
CH000110	9.01	45.85
CH000111	7.88	46.28
CH000112	8.99	46.92
CH000113	9.79	46.76
CH000115	8.67	46.52
CH000117	8.77	46.17
CH000118	6.72	46.78
CH000119	6.93	47.23
CH000120	6.15	46.55
CH000121	9.07	47.1
CH000122	9.12	47.36
CH000123	6.52	46.73
CH000124	8.89	47.57
CH000125	9.45	46.72
CH000127	10.02	46.64
CH000128	7.8	46.87
CH000129	9.52	47.24
CH000130	7.08	46.66
CH000131	9.01	47.38
CH000132	8.48	47.57
CH000133	8.25	47.22
CH000134	8.12	47.16
CH000135	9.58	46.66
CH000136	8.24	46.47
CH000137	9.06	46.22
CH000138	9.42	47.05
CH000140	6.55	46.54
CH000142	7.89	47.35
CH000143	8.28	46.94
CH000144	6.81	46.6
CH000147	7.94	47.28
CH000148	7.88	46.69
CH000149	6.9	47.01
CH000150	8.88	45.98
CH000152	8.91	46.01
CH000154	9.33	47.41
CH000155	7.67	46.67
CH000156	7.83	47.25
CH000158	9.12	46.28
CH000159	8.61	46.34
CH000160	8.5	47.18
CH000161	7.4	47.39
CH000162	6.84	46.95
CH000164	7.01	47.5
CH000165	6.85	46.47
CH000166	8.07	47.03
CH000167	7.58	46.66
CH000168	6	46.22
CH000169	8.65	46.87
CH000170	6.27	46.41
CH000171	8.95	46.36
CH000172	7.97	47.19
CH000173	9.21	46.77
CH000174	7.48	46.97
CH000176	7.8	46.94
CH000177	8.72	47.15
CH000181	8.21	47.11
CH000183	7.43	47.35
CH000187	10.45	46.63
CH000193	8.28	47.07
CH000194	8.77	47.11
CH000208	9.74	47.54
CH000230	7.79	47.72
CH000231	7.85	47.7
CH000232	8.19	47.93
CH000233	8.33	47.62
CH000234	8.34	47.75
CH000235	8.45	47.85
CH000236	8.82	47.78
CH000237	8.84	47.74
CH000238	8.97	47.82
CH000240	9.24	47.73
CH000241	9.31	47.75
CH000242	9.46	47.76
CH000243	9.5	47.66
CH000244	9.53	47.67
CH000245	9.6	47.63
CH000246	9.64	47.83
CH000247	9.68	47.9
CH000249	9.82	47.7
CH000250	9.86	47.68
CH000251	9.9	47.68
CH000252	9.97	47.65
CH000254	10.05	47.72
CH000255	10.08	47.65
CH000256	6.01	46.24
CH000258	6.07	46.14
CH000260	6.19	46.81
CH000264	6.28	46.77
CH000267	6.33	46.85
CH000269	6.36	46.88
CH000270	6.38	46.33
CH000272	6.42	45.93
CH000274	6.46	46.06
CH000275	6.48	46.14
CH000281	6.62	46.27
CH000285	6.84	47.15
CH000287	6.95	47.27
CZ000095	14.9091783165364	50.4106788495984
CZ000098	14.6658200093888	50.3129572306622
CZ000099	13.7948560632747	48.9278040937363
CZ000100	13.8973772340671	48.8621431080939
CZ000101	13.8655577335854	48.8633408790058
CZ000102	14.305911229579	48.625503572348
CZ000103	14.336845749858	48.7268304919777
CZ000104	14.3128377233404	48.8130841234155
CZ000105	14.4310671340971	48.9174390654114
CZ000106	14.498060651928	48.7395274729028
CZ000107	14.5720555505864	48.7298874409894
CZ000108	14.5184465090571	48.7825623350505
CZ000109	14.4971496696341	48.8631210700117
CZ000110	14.7396940278247	48.7622323918926
CZ000111	14.5258744413793	48.8777650526889
CZ000112	14.4900686487242	48.9350937049785
CZ000115	14.8804980443739	48.949712733975
CZ000116	14.8842049783185	48.951204312924
CZ000117	14.8422088407045	48.994813705636
CZ000118	14.7377975290514	49.1187158092308
CZ000120	15.0563601122231	49.1716057323244
CZ000121	15.1060716777785	49.1511881723384
CZ000122	14.9651985928849	49.0739927474229
CZ000124	14.7589202268271	49.1576684420787
CZ000126	14.4498111635583	49.3501737826201
CZ000128	13.4969019881463	49.0255076122211
CZ000129	13.518031647412	49.059099515196
CZ000130	13.427600249277	49.1176038753139
CZ000131	13.5082978943558	49.1394310195064
CZ000132	13.5249177583387	49.2365979315537
CZ000133	13.4353864665167	49.2956355096893
CZ000134	13.8303307396415	49.2704580776699
CZ000135	13.7955581186677	49.0932882122743
CZ000136	13.6567229673365	49.08720716185
CZ000137	13.8025349824562	49.0996792366072
CZ000139	13.9413962677669	48.9571936963467
CZ000140	13.9529502353041	49.0363261621156
CZ000141	13.9942007567037	49.0399528802296
CZ000142	14.0787979581196	49.0562046130919
CZ000143	14.1320331721489	49.2460294333968
CZ000145	14.1191875413024	49.4200323780362
CZ000146	14.1280698334649	49.4396934602023
CZ000147	14.3013547711066	49.6614312021566
CZ000148	14.4148732499353	49.7153530299715
CZ000149	14.4028905165645	49.8481437760935
CZ000151	15.8492539507703	49.5551553318012
CZ000152	15.7019140975095	49.5995926681161
CZ000154	15.6174312920883	49.5810371457091
CZ000155	15.5272106239731	49.6185758645042
CZ000156	15.4194512850151	49.6831401186024
CZ000157	15.4034377899865	49.6646916136963
CZ000159	15.1742493556486	49.4600476946021
CZ000160	15.2365415534267	49.4544964141759
CZ000161	15.249925691599	49.4822242697747
CZ000162	15.2793884802335	49.5001252738535
CZ000163	15.241707598624	49.5284671952937
CZ000164	15.1736846806548	49.5259625444656
CZ000165	15.2159083653016	49.5272940194268
CZ000168	15.2074627568937	49.5802875225079
CZ000169	15.2059712021941	49.6138904860326
CZ000170	15.0870789389939	49.6604118380282
CZ000173	14.8393460815859	49.6205842906891
CZ000176	14.6771854314002	49.8353721278055
CZ000179	12.5835925479338	49.8058254517527
CZ000180	12.718446683344	49.861945943591
CZ000181	12.8389127501514	49.8266607559469
CZ000182	12.9945235609059	49.7372599575523
CZ000183	13.0086099748174	49.7522459658358
CZ000184	13.0637859790008	49.8282035689797
CZ000185	13.1764919254277	49.7889966491593
CZ000188	13.0711380044554	49.5526949621828
CZ000189	13.3258039849712	49.6888326462535
CZ000190	13.3611129637463	49.7175942559245
CZ000191	13.1439496863489	49.2639196367716
CZ000192	13.2628795813177	49.4034132627659
CZ000193	13.3161143147296	49.3690182197768
CZ000194	13.4027495817237	49.6768048831539
CZ000196	13.5622447752237	49.5010232961444
CZ000199	13.4244503558159	49.7138617903056
CZ000201	13.5089325441695	49.7823732714217
CZ000203	13.1267459206345	50.0849833175022
CZ000204	13.2700377921354	50.0963919584231
CZ000205	13.3904185367486	49.9334516233479
CZ000208	13.7555130507104	50.0893368425807
CZ000209	13.90233109675	50.0829515208676
CZ000210	13.9400615517731	50.0778730853471
CZ000212	13.9180202557539	49.7175688036719
CZ000213	14.0057413050216	49.7764907340936
CZ000214	13.9028407735249	49.8404134633398
CZ000218	14.1607330652812	49.9931192284476
CZ000223	14.5608030626454	49.9910037538471
CZ000228	14.4297834588522	50.066544395595
CZ000235	14.2366423807097	50.2837333155288
CZ000238	14.4605862107185	50.4220041833953
CZ000240	12.3850280343935	50.0857635017488
CZ000243	12.3897538171625	50.025505306171
CZ000244	12.4748733506227	50.0900074264869
CZ000245	12.4974147465892	50.2269687549196
CZ000247	12.6202460907316	50.1725751170047
CZ000248	12.5185826173569	50.316329970385
CZ000251	12.6290418806458	50.1886120932174
CZ000253	12.6647946707528	50.3744841774652
CZ000254	12.8199170519995	50.2485788809955
CZ000257	12.8457660312049	50.1534110504955
CZ000258	12.8599552788534	50.1948944242065
CZ000266	13.3305601280829	50.4991077393623
CZ000273	14.0150421031524	50.6784764706447
CZ000275	14.8113823068185	50.7049049131862
CZ000276	14.7885498444457	50.6900542982908
CZ000278	14.7270672474707	50.658037294708
CZ000280	14.6387561437526	50.7744530034453
CZ000281	14.6452358865076	50.6865047348432
CZ000282	14.5368923927511	50.6829051447852
CZ000283	14.5119419437098	50.6892603584884
CZ000284	14.4666767160812	50.6914910779193
CZ000285	14.3103893441035	50.7394308057661
CZ000288	14.351506279441	50.8140429957919
CZ000289	14.3715396422453	50.8375868974793
CZ000290	14.2511035574689	50.8738749018476
CZ000293	13.0782834221493	50.4895526287758
CZ000294	13.5427589019863	50.7074589656758
CZ000295	17.6309901618257	49.793317980664
CZ000296	17.8324517836301	49.6645987106823
CZ000299	17.9052888217526	49.7143159107654
CZ000300	18.0426900194044	49.6883805108118
CZ000301	18.0692450651265	49.7459484598513
CZ000302	18.1540623141063	49.7126667702474
CZ000304	18.1265457205997	49.8289796666167
CZ000305	18.2168254841067	49.8197644428906
CZ000306	17.3729377316341	50.1507737741006
CZ000307	17.4280005658309	50.1079198172018
CZ000309	17.7083974292047	50.0886026029302
CZ000310	17.6944895199332	50.097194005937
CZ000312	17.9225178304465	49.9350450461132
CZ000314	17.2675600654751	49.9377641070188
